,did,label,uid
22215,5ce3f559def70006d7bd205f,sake,5668488181cfcf0644993aa1
22216,5cd95bcfc0fbfa06ced47c02,spirits,5bc40649160f44069688254f
22217,5cd97856c0fbfa06d06b8425,spirits,5b88a717fcd4b7063e786f08
22218,5ce3bc9bdbb9fa06c3a91d57,spirits,52d27ae73ed3f01b81fa4db6
22219,5cda2db575435e06b1a05a79,spirits,5bd5963b837440067f6ab146
22220,5cda60f9f5d64906c731b543,spirits,588dc329d87621082e8b70df
22221,5ce37b3fdbb9fa06c3a91bea,spirits,597e4cd50f281a06247d47f8
22222,5cda9a9d4cb92106bf566b1b,spirits,5b98fe8e50d06506915a937c
22223,5cdab2b92cbb6106beca2005,spirits,5bc40649160f44069688254f
22224,5cdbe587ea7cfd06cd390452,spirits,5ae9b5cd9dca620657bd2ebe
22225,5ce29b62f4043406c8c32033,spirits,54f279a5dba2060676c2049a
22226,5ce138a781fdbf06d77dc199,spirits,5bd5963b837440067f6ab146
22227,5cde9952897a1706abed297a,spirits,5c7e08ab04e76f06ba677e6c
22228,5cde9cc0e08d4406bc5eb587,spirits,58a66db060c99e07a72dd4f8
22229,5cdea0105ddf3f06c6c0c497,spirits,54f279a5dba2060676c2049a
22230,5cdf2d7350ec4a06c513ffac,spirits,531274ef9ac2e6065e7c9ff0
22231,5cdf53e4d8307f06e5d1926d,spirits,5499603c6b879306ae2100d0
22232,5ce08d815c1f1b06b30524ce,spirits,54f279a5dba2060676c2049a
22233,5c9f5525431e7206b53743b4,spirits,5b966564f0980106933097f0
22234,5c9f540a50a4ca06785cf437,spirits,5b88a717fcd4b7063e786f08
22235,5c9f3f50ae412806d0dc4eaa,spirits,5978be53a1197a0646992ec8
22236,5c9dc8e0f7841406bf2a0543,spirits,5357c843ab4eaa4bf1b9898d
22237,5db833ec8a14e206a68effa7,spirits,54f279a5dba2060676c2049a
22238,5db703902f79c106be14399b,spirits,575cd19948e15406f42fbba1
22239,5db58f7553cf6106ab6d7daa,spirits,5b63c977dac75705c68d2609
22240,5db577bc9831a60689bd42b7,spirits,54f279a5dba2060676c2049a
22241,5db568a8e5362705b5907e0c,spirits,54f279a5dba2060676c2049a
22242,5db4b342ae412806c125383d,spirits,54f279a5dba2060676c2049a
22243,5db463d6b9906806bbefed32,spirits,5282d387dde16317b07d38bf
22244,5db463b6e2e1b806d367e13d,spirits,5282d387dde16317b07d38bf
22245,5db3775387cbe206a8cdf7c7,spirits,54f279a5dba2060676c2049a
22246,5db1bb4f81aba206ab99b412,spirits,575cd19948e15406f42fbba1
22247,5db19dede47eba06bafc4df8,spirits,5b97a65dd985e1399167d2b4
22248,5db18bbce47eba06b8aaf2d5,spirits,54f279a5dba2060676c2049a
22249,5db037a6633629066a2ad776,spirits,54f279a5dba2060676c2049a
22250,5dafb3fa5fbca70678b4b1b1,spirits,5d016c24af3c0f068c1858e0
22251,5daee2e6d979ce06ec3f57e2,spirits,54f279a5dba2060676c2049a
22252,5dadf0bc60bb2806a65a7b44,spirits,575cd19948e15406f42fbba1
22253,5dad92c74dea8206ab7ade8b,spirits,54f279a5dba2060676c2049a
22254,5dac746d54a1e206c478344f,spirits,5d016c24af3c0f068c1858e0
22255,5dac4ccb25afb206a452e471,spirits,515583e09032720c4ce3a8a3
22256,5dac3e5d54a1e206c386b255,spirits,50091d46c6ae784c730006f9
22257,5dac38793336ac038a302e39,spirits,54f279a5dba2060676c2049a
22258,5dac306b3336ac038a302d27,spirits,56f1c5786201db06ee3f3ad9
22259,5dac2c19d7aea906b9706159,spirits,5008aea5c6ae784ca000070c
22260,5dabb11a25afb206a3561b54,spirits,532b754e33efb349430840ad
22261,5dab34ca7ae52d06b7ab7104,spirits,5d016c24af3c0f068c1858e0
22262,5dab327583a8980697c906d5,spirits,575cd19948e15406f42fbba1
22263,5daa4f4676428e06c6ff7d1a,spirits,55293e78dba20669439a26f5
22264,5da9d18b66903506c1756c0c,spirits,5d3da08bf6751106b0d93620
22265,5da9b76bc0fbfa06b2a22853,spirits,4f44f07d64525d32cd0000de
22266,5da9a73dc0fbfa06b1063309,spirits,54f279a5dba2060676c2049a
22267,5da99d356c1ba006655e30c5,spirits,595b4d188374406ceff9e27a
22268,5da99c5f036fe706b2ba5904,spirits,50ed75a8efa3570c5455cbb3
22269,5da85bb7d8762106a3a7ba8d,spirits,5bc40649160f44069688254f
22270,5da84b2bd4ea5006a33797c9,spirits,54f279a5dba2060676c2049a
22271,5da72c579ac56406b19cbadb,spirits,4fb707b0c6ae78400b0002f9
22272,5da72c579ac56406b19cbadb,sake,4fb707b0c6ae78400b0002f9
22273,5da71f215f82d206cc862be1,spirits,4fb4978cc6ae783fde0002a7
22274,5db99a657cfc3806b0bb2c29,spirits,575cd19948e15406f42fbba1
22275,5db96fcbc5bfc9069fe0cd19,spirits,5af6ede35f14c906468c4536
22276,5dad9a88ba412b06c04284de,spirits,5d016c24af3c0f068c1858e0
22277,5dbac461ba412b06b68e142f,spirits,515583e09032720c4ce3a8a3
22278,5dbac887bde89706ba346abc,spirits,526a764f2a1aa357c1ac5fc2
22279,5decdc87f9481e06805b4809,spirits,54f279a5dba2060676c2049a
22280,5deba7f70a5ce706a6bc6ec5,spirits,56eebb3f5445b106e0a2437f
22281,5deba7f70a5ce706a6bc6ec5,sake,56eebb3f5445b106e0a2437f
22282,5deb96e36d93e6069b78b0c5,spirits,54f279a5dba2060676c2049a
22283,5deb896455aabd067c8a2cad,spirits,5d5f3f2fdc81fa067985490c
22284,5dea63f8f95a4906950f7567,spirits,575cd19948e15406f42fbba1
22285,5dea3c52258dbd067a003791,spirits,54f279a5dba2060676c2049a
22286,5de97b9a355258068245c139,spirits,55293e78dba20669439a26f5
22287,5de8dde3d83629064aef8313,spirits,51f02b33e43aa8304e4e36be
22288,5de8dde3d83629064aef8313,sake,51f02b33e43aa8304e4e36be
22289,5de7a136125bb106887ec9b8,spirits,5baf3f600b760c069d556aa8
22290,5de51a4aa7cfb006bd2499a4,spirits,54f279a5dba2060676c2049a
22291,5de4e7f124c3f906c5d40b5b,spirits,5db293e175e55906b72451bc
22292,5de39bc9b83d56066db503a6,spirits,5b7cb5cae15af10654274048
22293,5de259d4ed187b06e71092ca,spirits,54f279a5dba2060676c2049a
22294,5de1265bba412b06adb9ea55,spirits,54f279a5dba2060676c2049a
22295,5ddfbe6953cf6106a22e497e,spirits,54f279a5dba2060676c2049a
22296,5ddd156672206206cedf6bd4,spirits,54f279a5dba2060676c2049a
22297,5ddbeaf54cb92106b4917714,spirits,5a2b9d7313dcdb061e9dd743
22298,5ddbe6cc4cb92106b2e0c3d7,spirits,575cd19948e15406f42fbba1
22299,5ddbe47d0188b106cc26857a,spirits,575cd19948e15406f42fbba1
22300,5ddbe0a1d7aea906c5b1bd5c,spirits,54f279a5dba2060676c2049a
22301,5ddbbc8647901806a390374a,spirits,5baf3f600b760c069d556aa8
22302,5dda71cfcaaeaa06c61bdb36,spirits,54f279a5dba2060676c2049a
22303,5dd9ce555cf6fc06a896a900,spirits,5b0221dd89fc8f061c77e68d
22304,5dd9ce555cf6fc06a896a900,sake,5b0221dd89fc8f061c77e68d
22305,5dd9cd1a5cf6fc06a896a8fa,spirits,5b0221dd89fc8f061c77e68d
22306,5dd9cd1a5cf6fc06a896a8fa,sake,5b0221dd89fc8f061c77e68d
22307,5dd913926ed11f06c09da61d,spirits,5b97a65dd985e1399167d2b4
22308,5dd7e1ac78537e06a154a4fb,spirits,5baf3f600b760c069d556aa8
22309,5dd7b8beedbb6e06cb78ea0e,spirits,54f279a5dba2060676c2049a
22310,5d09bd0e30cd7b06c730d0a7,spirits,570a361a2ff91d06de708285
22311,5d82e744299aa906dc020432,spirits,
22312,5dd526c6c273ba06c7e766a5,spirits,54f279a5dba2060676c2049a
22313,5dd51e70b88b0506c6310adb,spirits,5b97a65dd985e1399167d2b4
22314,5dd4b019c835f006a177bf76,spirits,5d83bf5efda9b006c9d2d9cb
22315,5dbc039a6b879306bd19ab58,spirits,5d618f1f8f4f5c06c1907c96
22316,5dd3d99f5284f406a8e3c262,spirits,54f279a5dba2060676c2049a
22317,5dd1040ae8f6d406c0d5d7f9,spirits,5cc1368ec8608506c34d6057
22318,5dd0d5af30437206d264f3f2,spirits,5dc54d88c0fbac06a57f6e1c
22319,5dcfd5d966249406b5a6f275,spirits,4fffdcf8c6ae784c62000559
22320,5dcf336e819cdb06d3b38faa,spirits,55293e78dba20669439a26f5
22321,5dcea142ddb31a06bb91a4a4,spirits,575cd19948e15406f42fbba1
22322,5dcdf5286a774506df78e12a,spirits,56f8b8ec42bece073813ca04
22323,5dcd7764c53fd406c0fe927c,spirits,575cd19948e15406f42fbba1
22324,5dcc93e8ea8ea406cc0dcdfd,spirits,56f8b8ec42bece073813ca04
22325,5dcc06510b760c06a8e48ebd,spirits,54f279a5dba2060676c2049a
22326,5dcbfb8b4604d8065e11360d,spirits,515583e09032720c4ce3a8a3
22327,5dca9d8e6a774506ccee6c68,spirits,4f44f07d64525d32cd0000de
22328,5dca9c4ee2a4ce06c479b021,spirits,5b57cd6de2e1b80658f0a67f
22329,5dca90556a774506c3acea45,spirits,54f279a5dba2060676c2049a
22330,5dc89f05b706a806f31654f9,spirits,5d016c24af3c0f068c1858e0
22331,5dc7f8244cb92106c465e2da,spirits,509095b32467770c23000005
22332,5dc7e6688f4f5c069b2bd236,spirits,5cbb85aca1652206761bf264
22333,5dc768e8e08d44069c7acf73,spirits,5d016c24af3c0f068c1858e0
22334,5dc74adbe08d44069c7ace7b,spirits,5b975f1266903506a4196e95
22335,5dc6b1d7ce96dd069a9bdcc4,spirits,4fb4978cc6ae783fde0002a7
22336,5dc6a1cedef70006d165e7f1,spirits,54f279a5dba2060676c2049a
22337,5dc3fb3cb9080c068a3f4740,spirits,551331e4dba206779356c849
22338,5dc3fa150bf28906e08ca66a,spirits,54f279a5dba2060676c2049a
22339,5dc358d35702e006b2d319ad,spirits,5d016c24af3c0f068c1858e0
22340,5dc33df0f5d64906bda1dcd2,spirits,5499603c6b879306ae2100d0
22341,5dc2ba29a167da06a6eab550,spirits,575cd19948e15406f42fbba1
22342,5dc18bd28b986506c0d570e8,spirits,575cd19948e15406f42fbba1
22343,5dc024cd016bdc06b5696618,spirits,54f279a5dba2060676c2049a
22344,5dc00371d869fe06b1dadd06,spirits,4fb81e28c6ae783ffb00033d
22345,5dc001b98604fd06c7388948,spirits,575cd19948e15406f42fbba1
22346,5dbfd3980cb95d06b0398440,spirits,53df760bd812093cbb8b452f
22347,5dbfd3980cb95d06b0398440,wine,53df760bd812093cbb8b452f
22348,5dbedd80afde9f06818f63ed,spirits,575cd19948e15406f42fbba1
22349,5dbed0aedef70006a4e990e5,spirits,54f279a5dba2060676c2049a
22350,5dbe78f7fc500906b61e72b2,spirits,53df760bd812093cbb8b452f
22351,5dbe332a193c8d06b0b463a5,spirits,4fb707b0c6ae78400b0002f9
22352,5dbe332a193c8d06b0b463a5,wine,4fb707b0c6ae78400b0002f9
22353,5dbd7108ad8e4406b0042efd,spirits,575cd19948e15406f42fbba1
22354,5dbd64de8b9865069a5c9820,spirits,5bd7770383744006813579b5
22355,5dbc44508b986506a53521c0,spirits,4fb4978cc6ae783fde0002a7
22356,5dbc3ef48b986506a63921c7,spirits,575cd19948e15406f42fbba1
22357,5dbc3a088fc11e06aa90e0e4,spirits,5051e2b49adf470c1e00000c
22358,5dbc23cac3c8a806bdd57af5,spirits,57e5ea43a603ad07b0b60e3a
22359,5dbc1fcbc3c8a806bdd57af2,spirits,54f279a5dba2060676c2049a
22360,5def8109ce96dd066cdfe434,spirits,54f279a5dba2060676c2049a
22361,5dee4f4dd869fe0694d3feef,spirits,575cd19948e15406f42fbba1
22362,5dee280af95a4906a1929673,spirits,54f279a5dba2060676c2049a
22363,5df0eb2a2393e90699504a96,spirits,4fb4978cc6ae783fde0002a7
22364,5df8c3e85f82d206adbeb4cc,spirits,54f279a5dba2060676c2049a
22365,5df8b70c289eef069006dbc2,spirits,5db293e175e55906b72451bc
22366,5df87055b31b9106b04d1ef2,spirits,4e5ca6b264525d62520000f7
22367,5df747ae355258069e9cfedb,spirits,5de4ffef24c3f906beabbc19
22368,5df62744ed187b06b2f2e4e6,spirits,575cd19948e15406f42fbba1
22369,5df6103569562e0687597c4a,spirits,54f279a5dba2060676c2049a
22370,5df60e1053cf6106a7337ccb,spirits,52b6226e7dad31063532369d
22371,5df60e1053cf6106a7337ccb,wine,52b6226e7dad31063532369d
22372,5df60825ce88b406a5a4b91e,spirits,57e5ea43a603ad07b0b60e3a
22373,5df596ce10513806937dd740,spirits,53df760bd812093cbb8b452f
22374,5df4c268f8085c06a7f5a946,spirits,5be104cd6d158106a3f35239
22375,5df47acad848c505c44c771e,spirits,575cd19948e15406f42fbba1
22376,5dff70c64430ff06ab6543b8,spirits,575cd19948e15406f42fbba1
22377,5dfe29473f120a0680e3c2e2,spirits,5c4902d955aabd06ab44e146
22378,5dfe18ce4d88bd06cd08bd5b,spirits,5cf8c94e75e55906c2aae329
22379,5dfdfe5de37e6b06c5438900,spirits,54f279a5dba2060676c2049a
22380,5dfc3d3349361806c059a7cd,spirits,575cd19948e15406f42fbba1
22381,5dfb5d716c1ba006e3a6cd45,spirits,5b1c7bf618b0880635f4001e
22382,5dfb5af8d3d8eb06bef44742,spirits,5407b3e8d8120942c6c1b010
22383,5df9ef22d848c505c44cca34,spirits,5316d19d9ac2e6067da0a7d4
22384,5e02b23290d6e406ef92087f,spirits,5d7b90a3f6d7a106ba87597d
22385,5e02b23290d6e406ef92087f,sake,5d7b90a3f6d7a106ba87597d
22386,5e01891925afb206bff6f755,spirits,5bd5963b837440067f6ab146
22387,5e055378c3c8a806d3e0b4df,spirits,508485c1d527e330eb000170
22388,5e04a4ecf8dbfd06bb7b1287,spirits,5dd39ba2dac75706ac367b27
22389,5e041bb128fbcd06bdbc5cba,spirits,575cd19948e15406f42fbba1
22390,5e0366d8e2a4ce068f2ef88b,spirits,54f279a5dba2060676c2049a
22391,5e11c4edd8307f06abfac347,spirits,54f279a5dba2060676c2049a
22392,5e11c1a1ce88b406be93b6eb,spirits,5c9216129a779f06ab048d26
22393,5e11aa380eb25b06ce6f43dc,spirits,519a1c191a1333593e4a92bf
22394,5e11aa380eb25b06ce6f43dc,sake,519a1c191a1333593e4a92bf
22395,5e11a9cb0eb25b06ccf0c07a,spirits,519a1c191a1333593e4a92bf
22396,5e11a9cb0eb25b06ccf0c07a,sake,519a1c191a1333593e4a92bf
22397,5e1086a258a11006c56949b0,spirits,5169546890d6e40c44b7299d
22398,5e0ddff636be3706acfcd32f,spirits,55293e78dba20669439a26f5
22399,5e0ca44319ccfb06c6349d33,spirits,5169546890d6e40c44b7299d
22400,5e0c168b0949cf06c01ee8da,spirits,56c94048872389079ff2b3f1
22401,5e0b6be7cd168d06bf9a3424,spirits,5a521bcdd38b75058090bc0f
22402,5e0b5467620f2806a4d69776,spirits,54f279a5dba2060676c2049a
22403,5e0b509d0183b006c6712ca7,spirits,56c94048872389079ff2b3f1
22404,5e09f9e725afb206b5154fdf,spirits,5b97db4a66903522b1dbc01f
22405,5e09d3d38efdc206b347de1c,spirits,5d6f6208995a0406c89eddbe
22406,5e08355376774a06ae29c291,spirits,
22407,5e05e3c945385b06a0926700,spirits,59394b64c3c8a80633821348
22408,5e15af02aff01f06d0919a89,spirits,59394b64c3c8a80633821348
22409,5e146970cf811506a7304ad2,spirits,54f279a5dba2060676c2049a
22410,5e1d38a558d3be06d98de3fc,spirits,51ef73fee43aa8303a9107ee
22411,5e1d38a558d3be06d98de3fc,sake,51ef73fee43aa8303a9107ee
22412,5e1c5840299aa906d6843bf2,spirits,54f279a5dba2060676c2049a
22413,5e1ab3dd6015b906bcaedd8e,spirits,564112df70988b06c9270be8
22414,5e1720cd32ac2f06bc8a86f1,spirits,54f279a5dba2060676c2049a
22415,5e1da33c0211a606ba4bd3a7,spirits,54f279a5dba2060676c2049a
22416,5e1ef9b76d084c06bf11020e,spirits,54f279a5dba2060676c2049a
22417,5e4a0ce4dbb9fa06f2d4b41d,spirits,5180de5a5f82d20c3f1b6abb
22418,5e4916bcf6deae06e0a1e1da,spirits,5be612cf837440068135809d
22419,5e4916bcf6deae06e0a1e1da,sake,5be612cf837440068135809d
22420,5e48f22c56d3d706f00588af,spirits,56c94048872389079ff2b3f1
22421,5e47e3f347901806c4b6ee9b,spirits,52c6b3c7fdf45f5cb5459071
22422,5e476d6675824006c3198531,spirits,5bf1d64c9474a8068d42ae68
22423,5e474831ad8e4406dd836521,spirits,5baf3f600b760c069d556aa8
22424,5e4744bbad8e4406de73ca99,spirits,5bd5963b837440067f6ab146
22425,5e46cf97d38b7506dc8d97f8,spirits,51b18321b1e7430cb431d7a7
22426,5e46c141ce802106d9550445,spirits,5bd7770383744006813579b5
22427,5e4d162090209a06efdddef7,spirits,57e5ea43a603ad07b0b60e3a
22428,5e4f1728b31b9106e746c73d,spirits,52f22fa63ed3f01ba95a821f
22429,5e4e9447aa851f06f41fcede,spirits,52b53a773ed3f05776c94bb5
22430,5e4e6bd7edbb6e06cd74a6c4,spirits,54f279a5dba2060676c2049a
22431,5e3763b787cbe206a503684f,spirits,
22432,5e3559b076428e06c94d2e8f,spirits,
22433,5e3526c3f7c9aa06d0e504cd,spirits,
22434,5e3526c3f7c9aa06d0e504cd,sake,
22435,5e34ed9b6d158106cd53ead5,spirits,
22436,5e33ffe460bb2806d251bfa4,spirits,
22437,5e33f183c23b6806cc59361a,spirits,
22438,5e33b82cc23b6806cbc6d27f,spirits,
22439,5e32bb1267c2020711428089,spirits,
22440,5e3295728f4f5c070c41d0b5,spirits,
22441,5e32911c9ff7d106b0b94590,spirits,
22442,5e32465ef9e85306c43ce95e,spirits,
22443,5e316beb28fbcd06be5a4352,spirits,
22444,5e315878dc6f0606cdb17bad,spirits,
22445,5e31284d0f01f706bfad35f1,spirits,
22446,5e30445f9831a606cb846266,spirits,
22447,5e53ad21ce88b406cf0614c9,spirits,4fb7a4c8c6ae783fde00032f
22448,5e53987c376f6506b99b07e5,spirits,55293e78dba20669439a26f5
22449,5e53861aea8ea406d78e0522,spirits,59dc473955aabd060580fcde
22450,5e2cf48a56d3d7070fe663b4,spirits,
22451,5e2cf48a56d3d7070fe663b4,sake,
22452,5e2cde69d22c3606a8dd737a,spirits,
22453,5e2a3375a9f46706dfb2e874,spirits,
22454,5e29bc6b5284f406b952f121,spirits,
22455,5e52826d78cfea06e846d042,spirits,57e5ea43a603ad07b0b60e3a
22456,5e527c1ccf811506b69c82a6,spirits,54f279a5dba2060676c2049a
22457,5e52541ecf811506b8fd677f,spirits,5d6f6208995a0406c89eddbe
22458,5e521c5d3336ac06d476431c,spirits,584b25db023bde076c7d3d3b
22459,5e520e5945385b06b902e22a,spirits,5b975f1266903506a4196e95
22460,5e51070166903506eb197de4,spirits,5cc1368ec8608506c34d6057
22461,5e50d3b648e15406b23e5240,spirits,5668488181cfcf0644993aa1
22462,5e26e5d1d53af006d06ae662,spirits,
22463,5e224f3c70988b06b6b9b396,spirits,
22464,5e2154f1feb04e06de3efbc1,spirits,
22465,5e20fa2e0a1b9506cf193d50,spirits,
22466,5e20fa2e0a1b9506cf193d50,wine,
22467,5e2047db5284f406c58b5bca,spirits,
22468,5e202335ddb31a06b30e2271,spirits,
22469,5e2021ed5f14c906a89828c6,spirits,
22470,5e1f091fe3112706af507ffd,spirits,
22471,5e1e7abd812f8506a4311645,spirits,
22472,5e1e5e435f14c906cc8c1b36,spirits,
22473,5e1e48086d084c06be04a2d2,spirits,
22474,5e1e46ea5f14c906cc8c1ab7,spirits,
22475,5e1dcc120211a606bb718293,spirits,
22476,5e1d8f276e354b06b4087620,spirits,
22477,5e1d4a704a866106bae5c92c,spirits,
22478,5e1af4e76015b906bcaedf5e,spirits,
22479,5e1a0c7b90451906bcbffb3f,spirits,
22480,5e18639fc71ffa2f9bbc0fb2,spirits,
22481,5e1828eca9f467305fb4f6d5,spirits,
22482,5e17ab53a9f46706d23e010b,spirits,
22483,5e16a91dec4f0306be0d8db9,spirits,
22484,5e15004454a1e206fc208640,spirits,
22485,5e146dd0ec4f0306c922e733,spirits,
22486,5e146dd0ec4f0306c922e733,sake,
22487,5e143a39ec4f0306c7469c20,spirits,
22488,5e143a39ec4f0306c7469c20,wine,
22489,5c9896c9023bde06c5dc6ca0,spirits,
22490,5e4fd447b618d606e31512d8,spirits,52c6b3c7fdf45f5cb5459071
22491,5e5665bee8f6d406eca904c8,spirits,522125794b31ce0a938dee04
22492,5e5b752d6f357a0694fb05b1,spirits,56c94048872389079ff2b3f1
22493,5e5b590f9f24f606aebadb3c,spirits,4f44f07d64525d32cd0000de
22494,5e57779a258dbd06e4fb0599,spirits,5292a40fdde16315afdfac12
22495,5e5cf33406f7fb06afbdb9ca,spirits,50419bfcc6ae78744e00010d
22496,5e5e32877c3fca06cf019a1f,spirits,5ce488aff9e85306de878747
22497,5e66fb84d8362906e32edd09,spirits,564112df70988b06c9270be8
22498,5e66349b65eb7c06d1cc7bfc,spirits,515583e09032720c4ce3a8a3
22499,5e69f0ec289eef06e3637f02,spirits,5cbb85aca1652206761bf264
22500,5e68c26387e53b07072da884,spirits,57e5ea43a603ad07b0b60e3a
22501,5e68c01d87e53b07084927f5,spirits,5e42886c5c1f1b06b48686bf
22502,5e680f893ed3f006d9cd4e4e,spirits,52c123fa7dad315003a777f9
22503,5e680f893ed3f006d9cd4e4e,sake,52c123fa7dad315003a777f9
22504,5e677f56ca549f06ed16bb23,spirits,515583e09032720c4ce3a8a3
22505,5e6771ebe5362706f22615d1,spirits,5d00fab60eb25b06c4aa595a
22506,5e78e8b1f5449f06d33f9ea0,spirits,575cd19948e15406f42fbba1
22507,5e77849bef840406f34e5ea1,spirits,5d1786c587cbe206defa05b9
22508,5e7770979ac2e606c012af0c,spirits,575cd19948e15406f42fbba1
22509,5e7690d04a866106cb723dc1,spirits,54f279a5dba2060676c2049a
22510,5e75eeb984e78706cbf018af,spirits,5d6f6208995a0406c89eddbe
22511,5e75e9fe49361806b4143a1c,spirits,5bf2ce59c6adf506a782544e
22512,590dc3804075cc063cfcf592,sake,
22513,590dc3804075cc063cfcf592,wine,
22514,533a4c0c0f38c3464ca096fc,sake,
22515,5b45bc87ec4f0306217c8159,sake,
22516,5b42824a4430ff064f3338b6,sake,
22517,5b3ee3228f509c064c4d208e,sake,
22518,5b3ccc6da603ad0646d8df11,sake,
22519,5b39837eb38094064441af8a,sake,
22520,5b332024b692b10621888996,sake,
22521,5b331340def700064534b7df,sake,
22522,5b30f7c99105ea0646b49bed,sake,
22523,5b2de9bea16522064919ecb6,sake,
22524,5b2af12789fc8f061f7b3206,sake,
22525,5b22fccbe47eba06268eba30,sake,
22526,5b22fccbe47eba06268eba30,wine,
22527,5b1f349a83a898064984d5e1,sake,
22528,5b18cac3def70006453417fc,sake,
22529,5b18bc74abb2da064dec0962,sake,
22530,5b172dead32230064ebdc9a1,sake,
22531,5b165d1589fc8f062689c9bc,sake,
22532,5b15b2c4acb831065e0962ce,sake,
22533,5b14a9cbe987a10652ee8845,sake,
22534,5b14a58028fbcd064c414931,sake,
22535,5b149a3fe987a10652ee87f9,sake,
22536,5b1496c2dbeeb7064a79913e,sake,
22537,5b1345c29cb6c2065a9df846,sake,
22538,5c8fc3b59a779f06b2d2847d,sake,5286d040d7aea96fe9819df5
22539,5c8fc3b59a779f06b2d2847d,wine,5286d040d7aea96fe9819df5
22540,5c8fa17dee6fbe06daa22717,sake,
22541,5c8fa17dee6fbe06daa22717,wine,
22542,5c8f9a33d8762106bea71408,sake,51f02b33e43aa8304e4e36be
22543,5c8f9a33d8762106bea71408,wine,51f02b33e43aa8304e4e36be
22544,5c8f884e6a028106b1aa734d,sake,538761a89ac2e60ff44f598d
22545,5c8f884e6a028106b1aa734d,wine,538761a89ac2e60ff44f598d
22546,5c8f7c75ee6fbe06daa22283,sake,5bc9214cd8f81106908dedc4
22547,5c8f7c75ee6fbe06daa22283,wine,5bc9214cd8f81106908dedc4
22548,5c8f73026a028106af8d8777,sake,4fb707b0c6ae78400b0002f9
22549,5c8f73026a028106af8d8777,wine,4fb707b0c6ae78400b0002f9
22550,5c91c11b9a779f06b3b107f1,sake,5963e9d1da21f26af46116eb
22551,5c91c11b9a779f06b3b107f1,wine,5963e9d1da21f26af46116eb
22552,5c919ec925afb206aeab5450,sake,5668488181cfcf0644993aa1
22553,5c919ec925afb206aeab5450,wine,5668488181cfcf0644993aa1
22554,5c915e5b9a779f06b2d28c37,sake,548ab0bb28397806b69680b3
22555,5c915e5b9a779f06b2d28c37,wine,548ab0bb28397806b69680b3
22556,5c915959814d2306bebad3a3,sake,5963e9d1da21f26af46116eb
22557,5c915959814d2306bebad3a3,wine,5963e9d1da21f26af46116eb
22558,5c91502cd635f006ab7b6deb,sake,5c0680dd4db9b006a99748df
22559,5c91502cd635f006ab7b6deb,wine,5c0680dd4db9b006a99748df
22560,5c912c9b9a779f06b3b104d3,sake,559e979b6dd1f7774e470950
22561,5c912c9b9a779f06b3b104d3,wine,559e979b6dd1f7774e470950
22562,5c910f4103641306b9295fac,sake,56e309fd872389279d61e912
22563,5c910f4103641306b9295fac,wine,56e309fd872389279d61e912
22564,5c910bd39a779f06b1455ea1,sake,51f02b33e43aa8304e4e36be
22565,5c910bd39a779f06b1455ea1,wine,51f02b33e43aa8304e4e36be
22566,5c91008303641306c1c1b3d6,sake,55293e78dba20669439a26f5
22567,5c91008303641306c1c1b3d6,wine,55293e78dba20669439a26f5
22568,5c90f91a03641306bb4b0508,sake,4fe066e9d527e35c290000fc
22569,5c90f91a03641306bb4b0508,wine,4fe066e9d527e35c290000fc
22570,5c90f8e5d8762106bf339548,sake,50eec4eb57e0fa0c18941f40
22571,5c90f8e5d8762106bf339548,wine,50eec4eb57e0fa0c18941f40
22572,5c90f898105fd006dcbf99f3,sake,50eec4eb57e0fa0c18941f40
22573,5c90f898105fd006dcbf99f3,wine,50eec4eb57e0fa0c18941f40
22574,5c90ea794dea8206d70b686a,sake,5719f945f95a4906e1b6631b
22575,5c90ea794dea8206d70b686a,wine,5719f945f95a4906e1b6631b
22576,5c90e8f63288d706b6600e0a,sake,5b9902c066903522b1dbc076
22577,5c90e8f63288d706b6600e0a,wine,5b9902c066903522b1dbc076
22578,5c90e62abf7e9d06c77b3403,sake,5927d4f78a14e20619b13c3b
22579,5c90e62abf7e9d06c77b3403,wine,5927d4f78a14e20619b13c3b
22580,5c90e6123288d706b7c19156,sake,5b96683ef098010693309807
22581,5c90e6123288d706b7c19156,wine,5b96683ef098010693309807
22582,5c90e4c803641306bb4b0491,sake,
22583,5c90e4c803641306bb4b0491,wine,
22584,5c90e38d105fd006dbbd03c2,sake,5451e769d869fe03d283361c
22585,5c90e38d105fd006dbbd03c2,wine,5451e769d869fe03d283361c
22586,5c90de079a779f06b2d28a93,sake,538761a89ac2e60ff44f598d
22587,5c90de079a779f06b2d28a93,wine,538761a89ac2e60ff44f598d
22588,5c90b7c3105fd006dcbf97b5,sake,5055ef4cc6ae78743f00029c
22589,5c90b7c3105fd006dcbf97b5,wine,5055ef4cc6ae78743f00029c
22590,5c907ec84dea8206dace968a,sake,5c6d694e299aa906c824aa72
22591,5c907ec84dea8206dace968a,wine,5c6d694e299aa906c824aa72
22592,5c9022da105fd006dcbf94d8,sake,54ba1e35f6d7a106cc6ef11b
22593,5c9022da105fd006dcbf94d8,wine,54ba1e35f6d7a106cc6ef11b
22594,5c8f55f99a779f06b2d2805e,sake,525d557fd8120927f27adb7e
22595,5c8f55f99a779f06b2d2805e,wine,525d557fd8120927f27adb7e
22596,5c8f3f186a028106b1aa707c,sake,4f7b7e2a22c2db5ff2000165
